GAME_ID,Date,Start (ET),Visitor_ID,Visitor_PTS,Home_ID,Home_PTS,Notes
1139,"Sat, Apr 1, 2017",8:00 PM,1610612758,123,1610612750,117,
1140,"Sat, Apr 1, 2017",10:00 PM,1610612756,117,1610612757,130,
1141,"Sun, Apr 2, 2017",6:00 PM,1610612737,82,1610612751,91,
1142,"Sun, Apr 2, 2017",6:00 PM,1610612754,130,1610612739,135,2OT
1143,"Sun, Apr 2, 2017",8:00 PM,1610612764,115,1610612744,139,
1144,"Sun, Apr 2, 2017",3:30 PM,1610612763,103,1610612747,108,
1145,"Sun, Apr 2, 2017",6:00 PM,1610612743,116,1610612748,113,
1146,"Sun, Apr 2, 2017",3:30 PM,1610612742,109,1610612749,105,
1147,"Sun, Apr 2, 2017",6:00 PM,1610612741,117,1610612740,110,
1148,"Sun, Apr 2, 2017",1:00 PM,1610612738,110,1610612752,94,
1149,"Sun, Apr 2, 2017",3:00 PM,1610612766,113,1610612760,101,
1150,"Sun, Apr 2, 2017",9:00 PM,1610612745,123,1610612756,116,
1151,"Sun, Apr 2, 2017",3:30 PM,1610612762,103,1610612759,109,
1152,"Sun, Apr 2, 2017",6:00 PM,1610612755,105,1610612761,113,
1153,"Mon, Apr 3, 2017",7:00 PM,1610612757,109,1610612750,110,
1154,"Tue, Apr 4, 2017",7:00 PM,1610612753,102,1610612739,122,
1155,"Tue, Apr 4, 2017",10:30 PM,1610612750,107,1610612744,121,
1156,"Tue, Apr 4, 2017",7:00 PM,1610612761,90,1610612754,108,
1157,"Tue, Apr 4, 2017",8:00 PM,1610612743,134,1610612740,131,
1158,"Tue, Apr 4, 2017",8:00 PM,1610612741,91,1610612752,100,
1159,"Tue, Apr 4, 2017",8:00 PM,1610612749,79,1610612760,110,
1160,"Tue, Apr 4, 2017",7:00 PM,1610612751,141,1610612755,118,
1161,"Tue, Apr 4, 2017",10:30 PM,1610612742,87,1610612758,98,
1162,"Tue, Apr 4, 2017",8:30 PM,1610612763,89,1610612759,95,OT
1163,"Tue, Apr 4, 2017",9:00 PM,1610612757,87,1610612762,106,
1164,"Tue, Apr 4, 2017",7:00 PM,1610612766,111,1610612764,118,
1165,"Wed, Apr 5, 2017",8:00 PM,1610612739,114,1610612738,91,
1166,"Wed, Apr 5, 2017",7:00 PM,1610612748,112,1610612766,99,
1167,"Wed, Apr 5, 2017",7:30 PM,1610612761,105,1610612765,102,
1168,"Wed, Apr 5, 2017",8:00 PM,1610612743,104,1610612745,110,
1170,"Wed, Apr 5, 2017",8:00 PM,1610612760,103,1610612763,100,
1171,"Wed, Apr 5, 2017",10:00 PM,1610612744,120,1610612756,111,
1172,"Wed, Apr 5, 2017",8:30 PM,1610612747,102,1610612759,95,
1173,"Thu, Apr 6, 2017",8:00 PM,1610612738,116,1610612737,123,
1174,"Thu, Apr 6, 2017",7:00 PM,1610612749,89,1610612754,104,
1175,"Thu, Apr 6, 2017",7:30 PM,1610612764,106,1610612752,103,
1176,"Thu, Apr 6, 2017",7:00 PM,1610612751,107,1610612753,115,
1177,"Thu, Apr 6, 2017",7:00 PM,1610612741,102,1610612755,90,
1178,"Thu, Apr 6, 2017",10:30 PM,1610612750,98,1610612757,105,
1179,"Fri, Apr 7, 2017",7:30 PM,1610612737,114,1610612739,100,
1180,"Fri, Apr 7, 2017",8:30 PM,1610612759,102,1610612742,89,
1181,"Fri, Apr 7, 2017",9:00 PM,1610612740,106,1610612743,122,
1182,"Fri, Apr 7, 2017",8:00 PM,1610612765,114,1610612745,109,
1183,"Fri, Apr 7, 2017",10:30 PM,1610612758,94,1610612747,98,
1184,"Fri, Apr 7, 2017",8:00 PM,1610612752,88,1610612763,101,
1185,"Fri, Apr 7, 2017",10:00 PM,1610612760,99,1610612756,120,
1186,"Fri, Apr 7, 2017",7:30 PM,1610612748,94,1610612761,96,
1187,"Fri, Apr 7, 2017",9:00 PM,1610612750,113,1610612762,120,
1188,"Sat, Apr 8, 2017",5:00 PM,1610612741,106,1610612751,107,
1189,"Sat, Apr 8, 2017",6:00 PM,1610612738,121,1610612766,114,
1190,"Sat, Apr 8, 2017",10:30 PM,1610612740,101,1610612744,123,
1191,"Sat, Apr 8, 2017",6:00 PM,1610612754,127,1610612753,112,
1192,"Sat, Apr 8, 2017",7:00 PM,1610612749,90,1610612755,82,
1193,"Sat, Apr 8, 2017",10:00 PM,1610612762,86,1610612757,101,
1195,"Sat, Apr 8, 2017",7:00 PM,1610612748,106,1610612764,103,
1196,"Sun, Apr 9, 2017",3:30 PM,1610612739,125,1610612737,126,OT
1197,"Sun, Apr 9, 2017",5:00 PM,1610612760,106,1610612743,105,
1198,"Sun, Apr 9, 2017",9:30 PM,1610612750,109,1610612747,110,
1199,"Sun, Apr 9, 2017",6:00 PM,1610612765,103,1610612763,90,
1200,"Sun, Apr 9, 2017",12:00 PM,1610612761,110,1610612752,97,
1201,"Sun, Apr 9, 2017",6:00 PM,1610612742,111,1610612756,124,
1202,"Sun, Apr 9, 2017",6:00 PM,1610612745,135,1610612758,128,
1203,"Mon, Apr 10, 2017",7:30 PM,1610612751,105,1610612738,114,
1204,"Mon, Apr 10, 2017",8:00 PM,1610612753,75,1610612741,122,
1205,"Mon, Apr 10, 2017",8:00 PM,1610612764,105,1610612765,101,
1206,"Mon, Apr 10, 2017",10:30 PM,1610612762,105,1610612744,99,
1208,"Mon, Apr 10, 2017",7:30 PM,1610612739,121,1610612748,124,OT
1209,"Mon, Apr 10, 2017",8:00 PM,1610612766,79,1610612749,89,
1210,"Mon, Apr 10, 2017",7:00 PM,1610612754,120,1610612755,111,
1211,"Mon, Apr 10, 2017",10:00 PM,1610612759,98,1610612757,99,
1212,"Tue, Apr 11, 2017",7:30 PM,1610612766,76,1610612737,103,
1213,"Tue, Apr 11, 2017",8:30 PM,1610612743,109,1610612742,91,
1214,"Tue, Apr 11, 2017",10:30 PM,1610612740,96,1610612747,108,
1215,"Tue, Apr 11, 2017",8:00 PM,1610612760,100,1610612750,98,
1216,"Tue, Apr 11, 2017",10:30 PM,1610612756,104,1610612758,129,
1217,"Wed, Apr 12, 2017",8:00 PM,1610612749,94,1610612738,112,
1218,"Wed, Apr 12, 2017",8:00 PM,1610612751,73,1610612741,112,
1219,"Wed, Apr 12, 2017",8:00 PM,1610612761,98,1610612739,83,
1220,"Wed, Apr 12, 2017",10:30 PM,1610612747,94,1610612744,109,
1221,"Wed, Apr 12, 2017",8:00 PM,1610612750,118,1610612745,123,
1222,"Wed, Apr 12, 2017",8:00 PM,1610612737,86,1610612754,104,
1224,"Wed, Apr 12, 2017",8:00 PM,1610612742,100,1610612763,93,
1225,"Wed, Apr 12, 2017",8:00 PM,1610612764,102,1610612748,110,
1226,"Wed, Apr 12, 2017",8:00 PM,1610612755,113,1610612752,114,
1227,"Wed, Apr 12, 2017",8:00 PM,1610612743,111,1610612760,105,
1228,"Wed, Apr 12, 2017",8:00 PM,1610612765,109,1610612753,113,
1229,"Wed, Apr 12, 2017",10:30 PM,1610612740,103,1610612757,100,
1230,"Wed, Apr 12, 2017",9:00 PM,1610612759,97,1610612762,101,
